consult,date,link
广电宿舍小区焚烧树叶等垃圾,2016-12-15,./index_18763.htm?id=268139&chnlId=19
环保局窗口态度恶劣,2016-12-14,./index_18763.htm?id=268125&chnlId=19
投诉居民区新设餐饮店,2016-12-14,./index_18763.htm?id=268104&chnlId=19
为什么居民区楼下还在开餐饮店,2016-12-14,./index_18763.htm?id=268099&chnlId=19
投诉海沧居民区新设危险餐饮店,2016-12-14,./index_18763.htm?id=268098&chnlId=19
新阳北路不知名工厂排放刺鼻气体,2016-12-12,./index_18763.htm?id=268048&chnlId=19
集美文教区西亭安置房A1-3地块施工噪音扰民,2016-12-12,./index_18763.htm?id=268030&chnlId=19
再次举报塑料加工厂天天制造烧塑料制造废气 噪音,2016-12-12,./index_18763.htm?id=268026&chnlId=19
集美区侨英街道宅内社居民区附近天天晚上燃烧垃圾,2016-12-11,./index_18763.htm?id=268014&chnlId=19
海沧万科附近夜间空气污染,2016-12-10,./index_18763.htm?id=267991&chnlId=19
油烟无证排放,2016-12-09,./index_18763.htm?id=267974&chnlId=19
前埔晚上飞机噪声大,2016-12-09,./index_18763.htm?id=267940&chnlId=19
同安区塘边村空气指标,2016-12-08,./index_18763.htm?id=267939&chnlId=19
杏林内贸空气污染,2016-12-08,./index_18763.htm?id=267915&chnlId=19
从11月下旬开始，杏林凤凰花城小区总是深夜施工，...,2016-12-07,./index_18763.htm?id=267898&chnlId=19
高崎小学旁火车鸣笛噪音严重扰民,2016-12-06,./index_18763.htm?id=267866&chnlId=19
思明区后埭溪路银龙广场小区下噪音污染,2016-12-06,./index_18763.htm?id=267862&chnlId=19
电信半夜偷装信号塔,2016-12-06,./index_18763.htm?id=267846&chnlId=19
同安埭头溪水问题,2016-12-05,./index_18763.htm?id=267800&chnlId=19
同安区塘边污染,2016-12-04,./index_18763.htm?id=267790&chnlId=19
同安塘边村臭气,2016-12-03,./index_18763.htm?id=267751&chnlId=19
噪声污染,2016-12-01,./index_18763.htm?id=267664&chnlId=19
同安区四林村有工厂排放有毒气体,2016-11-30,./index_18763.htm?id=267654&chnlId=19
灌口联发欣悦湾晚上施工扰民,2016-11-30,./index_18763.htm?id=267630&chnlId=19
居民楼窗户边疑似建移动基站塔,2016-11-28,./index_18763.htm?id=267563&chnlId=19
汀溪镇同南路一带粉尘太多,2016-11-28,./index_18763.htm?id=267559&chnlId=19
海投大厦附近每天晚上放烟花鞭炮,2016-11-26,./index_18763.htm?id=267541&chnlId=19
同安湾海域非法养殖花蛤,2016-11-24,./index_18763.htm?id=267488&chnlId=19
同安汽车站附近公路施工噪音扰民,2016-11-22,./index_18763.htm?id=267450&chnlId=19
五緣灣的生活污水惡臭排放,2016-11-22,./index_18763.htm?id=267438&chnlId=19
翔安马巷三维丝排污超标,2016-11-22,./index_18763.htm?id=267422&chnlId=19
同安区洪塘镇新霞石材工业区康达建材污染严重,2016-11-21,./index_18763.htm?id=267403&chnlId=19
翔安区洋塘居住区附近焚烧树木垃圾,2016-11-21,./index_18763.htm?id=267364&chnlId=19
污染问题,2016-11-20,./index_18763.htm?id=267354&chnlId=19
翔城国际外夜间扰民施工,2016-11-20,./index_18763.htm?id=267349&chnlId=19
海沧自贸区晚上工业废气味道刺鼻,2016-11-18,./index_18763.htm?id=267330&chnlId=19
同安洪塘塘边村恶臭,2016-11-18,./index_18763.htm?id=267328&chnlId=19
空气有害气体,2016-11-18,./index_18763.htm?id=267327&chnlId=19
翔安新店汇景一带夜晚焚烧气味蔓延,2016-11-18,./index_18763.htm?id=267316&chnlId=19
厦门北站附近晚上有刺鼻味道,2016-11-18,./index_18763.htm?id=267306&chnlId=19
集美后溪花园片区夜间空气污染严重,2016-11-18,./index_18763.htm?id=267303&chnlId=19
MIDI娱乐KTV噪音吵人,2016-11-18,./index_18763.htm?id=267296&chnlId=19
集美海上五月花附近烧垃圾,2016-11-18,./index_18763.htm?id=267295&chnlId=19
集美后郑村附近工厂偷排臭味气体,2016-11-17,./index_18763.htm?id=267277&chnlId=19
集美区灌口镇三社村有烟囱一直在排放刺鼻气味,2016-11-17,./index_18763.htm?id=267252&chnlId=19
思明区通奉第巷4号家佳公寓400人求救信,2016-11-17,./index_18763.htm?id=267245&chnlId=19
兴旺广场周围空气污染严重,2016-11-15,./index_18763.htm?id=229671&chnlId=19
海沧区新阳街道金龙客车喷漆空气污染,2016-11-15,./index_18763.htm?id=229663&chnlId=19
嘉利乐工厂噪音大乱排污水,2016-11-15,./index_18763.htm?id=229650&chnlId=19
举报乱焚烧工业垃圾（通福路）,2016-11-15,./index_18763.htm?id=229633&chnlId=19
雾霾天气如何整治,2016-11-14,./index_18763.htm?id=229605&chnlId=19
空气差,2016-11-14,./index_18763.htm?id=229598&chnlId=19
香厂晒香味道很重,2016-11-13,./index_18763.htm?id=229575&chnlId=19
集美区环珠路滨海工贸学校焚烧垃圾,2016-11-12,./index_18763.htm?id=229569&chnlId=19
废气乱排放,2016-11-10,./index_18763.htm?id=229534&chnlId=19
嘉利乐污染环境,2016-11-10,./index_18763.htm?id=229525&chnlId=19
灌口晟硕科技污水乱排恶臭,2016-11-09,./index_18763.htm?id=229511&chnlId=19
嵩屿宏大花园餐馆问题,2016-11-08,./index_18763.htm?id=229469&chnlId=19
餐馆扰民,2016-11-08,./index_18763.htm?id=229468&chnlId=19
餐馆机器扰民,2016-11-08,./index_18763.htm?id=229466&chnlId=19
杏林宁宝世家旁边在建公园深夜施工扰民,2016-11-08,./index_18763.htm?id=229465&chnlId=19
湖里区华荣路变电站噪音扰民,2016-11-08,./index_18763.htm?id=229448&chnlId=19
噪声扰民,2016-11-07,./index_18763.htm?id=229443&chnlId=19
杏林土方车噪声污染,2016-11-07,./index_18763.htm?id=229442&chnlId=19
关于湖里区兴隆路2号兴隆阁小区一楼餐馆夜间噪音扰民,2016-11-07,./index_18763.htm?id=229432&chnlId=19
湖里嘉禾路808号龙高香料厂区冷却塔24小时噪音扰民,2016-11-06,./index_18763.htm?id=229394&chnlId=19
有毒气体,2016-11-05,./index_18763.htm?id=229381&chnlId=19
每天夜间燃烧有害气体,2016-11-05,./index_18763.htm?id=229379&chnlId=19
同集中路彩虹湾小区围墙边就是机砖厂，日夜轰鸣，浓烟滚滚,2016-11-05,./index_18763.htm?id=229375&chnlId=19
半夜排刺激性气味,2016-11-05,./index_18763.htm?id=229371&chnlId=19
网吧深夜扰民,2016-11-01,./index_18763.htm?id=229250&chnlId=19
水泥厂噪音粉尘扰民,2016-10-31,./index_18763.htm?id=229199&chnlId=19
杏林锦和里噪音扰民,2016-10-30,./index_18763.htm?id=229184&chnlId=19
湖里后坑垃圾场垃圾车喇叭噪音严重扰民,2016-10-30,./index_18763.htm?id=229182&chnlId=19
翔安五华偶寓边上半夜盖房,2016-10-28,./index_18763.htm?id=229143&chnlId=19
施工噪音,2016-10-28,./index_18763.htm?id=229133&chnlId=19
关于水晶湖郡施工干扰正常教学秩序,2016-10-28,./index_18763.htm?id=229131&chnlId=19
湖里区嘉禾路808号龙高香料厂区工业噪音24小时不断,2016-10-26,./index_18763.htm?id=229087&chnlId=19
厦门民兴工业偷排废气污染乐活小镇,2016-10-26,./index_18763.htm?id=229064&chnlId=19
空气经常充满刺激性气味,2016-10-26,./index_18763.htm?id=229057&chnlId=19
关于莲花尚院空气污染投诉,2016-10-21,./index_18763.htm?id=228934&chnlId=19
后溪英埭头焚烧垃圾,2016-10-21,./index_18763.htm?id=228925&chnlId=19
集美孙厝垃圾成山,2016-10-20,./index_18763.htm?id=228907&chnlId=19
杏林九天湖路通利彩印天天排放有毒气体,2016-10-20,./index_18763.htm?id=228886&chnlId=19
油烟严重扰民,2016-10-18,./index_18763.htm?id=228855&chnlId=19
湖里区穆厝小型加工厂,2016-10-18,./index_18763.htm?id=228839&chnlId=19
焚烧垃圾何时休,2016-10-18,./index_18763.htm?id=228836&chnlId=19
翔安美地雅登半夜经常有塑料臭味,2016-10-17,./index_18763.htm?id=228787&chnlId=19
集美夏商大学康城附近工厂晚上偷拍废气,2016-10-17,./index_18763.htm?id=228786&chnlId=19
医疗固体废物非法回收,2016-10-15,./index_18763.htm?id=228764&chnlId=19
同安祥平街道荣歌饭店严重的油烟排放和噪音扰民问题,2016-10-14,./index_18763.htm?id=228738&chnlId=19
杏林路达偷排不合格气,2016-10-14,./index_18763.htm?id=228698&chnlId=19
杏林九天湖路228号1-2楼厦门通利彩印经常排放...,2016-10-13,./index_18763.htm?id=228672&chnlId=19
杏林正新污染半个杏林恶臭,2016-10-12,./index_18763.htm?id=228590&chnlId=19
新阳街道阳明路金龙客车喷漆散发刺鼻油漆味,2016-10-12,./index_18763.htm?id=85440&chnlId=19
集美嘉康饲料排放臭气污染,2016-10-11,./index_18763.htm?id=85419&chnlId=19
集美区万科商业噪音扰民,2016-10-08,./index_18763.htm?id=85358&chnlId=19
万科金域华府商场噪音,2016-10-08,./index_18763.htm?id=85357&chnlId=19
万科金域华府商业区噪音严重超标,2016-10-08,./index_18763.htm?id=85356&chnlId=19
万科金域华府里商业大楼噪音扰民,2016-10-08,./index_18763.htm?id=85355&chnlId=19
翔安区马巷镇内官村石材厂粉尘污染,2016-10-07,./index_18763.htm?id=85337&chnlId=19
厦门杏林万科金域华府万科里商场噪音污染,2016-10-05,./index_18763.htm?id=85315&chnlId=19
软件园二期垃圾站污染,2016-10-05,./index_18763.htm?id=85313&chnlId=19
我要投诉,2016-10-05,./index_18763.htm?id=85312&chnlId=19
集美万科金域华府噪音扰民,2016-10-05,./index_18763.htm?id=85310&chnlId=19
冷却塔噪音扰民,2016-10-05,./index_18763.htm?id=85309&chnlId=19
集美杏林万科金域华府万科里商业广场噪音扰民,2016-10-05,./index_18763.htm?id=85308&chnlId=19
杏林万科金域华府万科里商业中心噪音严重扰民,2016-10-05,./index_18763.htm?id=85307&chnlId=19
万科冷却塔抽风机噪音扰民,2016-10-05,./index_18763.htm?id=85306&chnlId=19
杏林万科广场冷却塔抽风系统噪音,2016-10-05,./index_18763.htm?id=85303&chnlId=19
铺后污染,2016-10-03,./index_18763.htm?id=85287&chnlId=19
关于厦门大学学生公寓校区焚烧垃圾等,2016-10-03,./index_18763.htm?id=85286&chnlId=19
建业路的吉祥家园寿喜烧火锅店油烟污染,2016-10-02,./index_18763.htm?id=85283&chnlId=19
毒气？？？,2016-10-01,./index_18763.htm?id=85276&chnlId=19
海沧污水处理厂晚上严重偷排,2016-10-01,./index_18763.htm?id=85271&chnlId=19
废水乱排,2016-09-30,./index_18763.htm?id=85249&chnlId=19
晚上偷排刺鼻气体,2016-09-29,./index_18763.htm?id=85244&chnlId=19
华侨大学附近违规焚烧造成校区空气严重污染,2016-09-29,./index_18763.htm?id=85243&chnlId=19
高崎到机场一带晚上有恶臭和刺激性气味,2016-09-29,./index_18763.htm?id=85242&chnlId=19
江头公园树枝堆无人清理,2016-09-26,./index_18763.htm?id=85144&chnlId=19
垃圾堆放至少两年，台风过后显现,2016-09-25,./index_18763.htm?id=85115&chnlId=19
噪声污染,2016-09-22,./index_18763.htm?id=85084&chnlId=19
报业大厦楼下中央空调外机扰民,2016-09-20,./index_18763.htm?id=85000&chnlId=19
万科金域华府（杏林街道宁海社区）野蛮施工粉尘污染严重,2016-09-14,./index_18763.htm?id=74461&chnlId=19
灌口铁山空气很臭,2016-09-13,./index_18763.htm?id=74436&chnlId=19
嵩屿电厂废气,2016-09-09,./index_18763.htm?id=74355&chnlId=19
厦门国际银行大厦信基物业消极处理楼层严重空气污染问题,2016-09-06,./index_18763.htm?id=58775&chnlId=19
滨海环卫工私下收费,2016-09-02,./index_18763.htm?id=58690&chnlId=19
学校广播乱搞,2016-08-30,./index_18763.htm?id=58585&chnlId=19
噪音扰民,2016-08-30,./index_18763.htm?id=58582&chnlId=19
禹州大学城,2016-08-26,./index_18763.htm?id=58448&chnlId=19
孙厝路口垃圾恶臭难闻,2016-08-23,./index_18763.htm?id=58366&chnlId=19
灌口金龙中路晚上和周末噪声严重,2016-08-22,./index_18763.htm?id=58307&chnlId=19
灌口通威饲料天天释放难闻气体,2016-08-17,./index_18763.htm?id=58200&chnlId=19
新圩桂林七里村有塑料加工厂天天制造烧塑料制造废气,2016-08-08,./index_18763.htm?id=57962&chnlId=19
翔安马巷同民医院附近三维丝有毒气体排放,2016-07-26,./index_18763.htm?id=57612&chnlId=19
看内容,2016-07-23,./index_18763.htm?id=57556&chnlId=19
鲜鲜烤吧店油烟排到我2楼请速查封,2016-07-21,./index_18763.htm?id=57507&chnlId=19
和宁路油大排档烟,2016-07-20,./index_18763.htm?id=57479&chnlId=19
翔安三捷废气污染,2016-07-15,./index_18763.htm?id=57313&chnlId=19
洗碗厂污水排放,2016-07-14,./index_18763.htm?id=57307&chnlId=19
杏林恶臭难闻,2016-07-11,./index_18763.htm?id=57228&chnlId=19
橡胶公司附近每天恶臭,2016-07-10,./index_18763.htm?id=57215&chnlId=19
曾营小学附近有刺鼻酸臭味，已经持续快一个月了,2016-07-10,./index_18763.htm?id=57206&chnlId=19
海沧餐饮店的油烟违规排放问题,2016-07-04,./index_18763.htm?id=57083&chnlId=19
洗碗厂未批先建,2016-07-02,./index_18763.htm?id=57048&chnlId=19
餐馆油烟乱排放,2016-06-27,./index_18763.htm?id=56922&chnlId=19
集美凤林附近河水污染严重,2016-06-23,./index_18763.htm?id=56853&chnlId=19
垃圾焚烧污染严重,2016-06-22,./index_18763.htm?id=56793&chnlId=19
翔安新乡附近小工厂排放,2016-06-18,./index_18763.htm?id=56742&chnlId=19
海沧未来海岸片区晚上有恶臭和刺激性气味,2016-06-14,./index_18763.htm?id=56671&chnlId=19
大排挡噪音扰民,2016-06-06,./index_18763.htm?id=42408&chnlId=19
SM附近云鹤酒店下面，每天都有烧烤来摆,2016-06-02,./index_18763.htm?id=42340&chnlId=19
美溪道思明工业园59号求实大厦排放刺鼻气味,2016-05-31,./index_18763.htm?id=42279&chnlId=19
酒店环保,2016-05-15,./index_18763.htm?id=42017&chnlId=19
同安洪塘私人石材厂噪声、粉尘扰民！,2016-05-12,./index_18763.htm?id=41968&chnlId=19
请湖里环保局负起责任,2016-05-12,./index_18763.htm?id=40346&chnlId=19
高林居住区后面莲山头的涂料厂排放废气,2016-05-03,./index_18763.htm?id=26797&chnlId=19
吴再添废气尾气肆意排放,2016-04-27,./index_18763.htm?id=26738&chnlId=19
噪音扰民,2016-04-21,./index_18763.htm?id=26705&chnlId=19
低频噪音,2016-04-19,./index_18763.htm?id=26686&chnlId=19
居民楼下汽车配件店的橡胶味有毒气体严重扰民,2016-04-06,./index_18763.htm?id=26571&chnlId=19
噪音,2016-04-06,./index_18763.htm?id=26570&chnlId=19
同安环保局旁边“路易国际”酒吧长期深夜噪音扰民,2016-04-05,./index_18763.htm?id=26567&chnlId=19
杏林污水处理厂散发恶臭气体,2016-04-03,./index_18763.htm?id=26559&chnlId=19
集美妇幼边焚烧恶臭垃圾,2016-03-31,./index_18763.htm?id=26542&chnlId=19
居民楼下音乐声过大吵到休息,2016-03-30,./index_18763.htm?id=26540&chnlId=19
石头皮山上有人乱烧垃圾,2016-03-05,./index_18763.htm?id=25690&chnlId=19
翔安区新圩镇金柄村钟厝大理石工业加工厂燥音严重扰民,2016-02-25,./index_18763.htm?id=17506&chnlId=19
软件园二期观日路6号公寓西南角空气很臭，窗户不敢...,2016-02-17,./index_18763.htm?id=16586&chnlId=19
禾丰新景停车场的废气排放,2016-01-05,./index_18763.htm?id=15931&chnlId=19
新霞村周边石材厂运输加工中空气颗粒物严重超标,2016-01-03,./index_18763.htm?id=15927&chnlId=19
杏北聚镇恶臭,2015-12-12,./index_18763.htm?id=15884&chnlId=19
湖里中学噪音扰民,2015-11-27,./index_18763.htm?id=15843&chnlId=19
焚烧工业垃圾,2015-11-24,./index_18763.htm?id=15837&chnlId=19
埭头溪的污染何时彻底治理,2015-11-23,./index_18763.htm?id=15829&chnlId=19
同安埭头溪下游污水恶臭难忍,2015-11-22,./index_18763.htm?id=15828&chnlId=19
还我可呼吸的天空,2015-11-21,./index_18763.htm?id=15826&chnlId=19
同安区五显镇四林村五金厂排放的有毒气体毒害村民啊,2015-11-20,./index_18763.htm?id=15824&chnlId=19
投诉工地噪音,2015-11-19,./index_18763.htm?id=15820&chnlId=19
瑞景商业广场附近噪音扰民,2015-11-18,./index_18763.htm?id=15813&chnlId=19
海沧嵩屿及附近半夜空气有刺激气味,2015-11-16,./index_18763.htm?id=15809&chnlId=19
曾厝垵厦大学生公寓附近工厂排放废气,2015-11-13,./index_18763.htm?id=15805&chnlId=19
厦门海翼杏林热电有限公司,2015-11-11,./index_18763.htm?id=15801&chnlId=19
海沧古楼村生产豆腐烧煤产生很大的浓烟的问题,2015-03-26,./index_18763.htm?id=15487&chnlId=19
新阳隧道口异味,2015-02-09,./index_18763.htm?id=15488&chnlId=19
海沧污水处理厂散发恶臭,2014-11-30,./index_18763.htm?id=15490&chnlId=19
新阳工业区三利通用机电有限公司排放废气,2014-11-27,./index_18763.htm?id=15491&chnlId=19
海沧区新阳工业区新乐路附近有异味,2014-11-06,./index_18763.htm?id=15489&chnlId=19
海沧兴港花园附近化工厂废气扰民,2010-03-21,./index_18763.htm?id=15492&chnlId=19
集美区杏林镇苑亭路206对面的三无企业废气扰民,2010-03-18,./index_18763.htm?id=15493&chnlId=19
集美岑东路128号楼下面有个小作坊，机器轰鸣声扰民,2010-03-15,./index_18763.htm?id=15495&chnlId=19
海沧新阳工业区安井美食排气扇噪音扰民,2010-02-21,./index_18763.htm?id=15494&chnlId=19
乌石浦欣云峰酒店鼓风机噪声扰民，建议在古龙花园小...,2010-01-29,./index_18763.htm?id=15486&chnlId=19
同安三秀新城对面的施工区域夜间作业噪声扰民,2010-01-18,./index_18763.htm?id=15483&chnlId=19
杏南路银海宾馆每天在19:00至23:00风机的...,2010-01-16,./index_18763.htm?id=15485&chnlId=19
新圩镇诗坂村有一私人建的工厂，彻夜工作，机台的声...,2010-01-11,./index_18763.htm?id=15478&chnlId=19
曾厝垵西边133-137鹭大装潢综合楼一楼被改建...,2010-01-10,./index_18763.htm?id=15479&chnlId=19
湖里南山路西段“2012酒吧”噪音扰民,2010-01-07,./index_18763.htm?id=15482&chnlId=19
前埔西路196号门面满客缘大排档油烟扰民,2009-12-29,./index_18763.htm?id=15484&chnlId=19
同安新民镇南山村村民吕信德违章养猪，污染环境，并...,2009-12-28,./index_18763.htm?id=15476&chnlId=19
靠杏美的工厂老是在夜晚排废气，最近很严重，味道很浓,2009-12-24,./index_18763.htm?id=15477&chnlId=19
最近一段时间整个下忠社都有一股很刺鼻的气味,2009-12-21,./index_18763.htm?id=15481&chnlId=19
嵩屿路汇景雅苑后某在建工地夜间噪音扰民,2009-12-20,./index_18763.htm?id=15474&chnlId=19
